SKU,avg_daily_demand,std_daily_demand,lead_time_days,safety_stock_units,reorder_point_units,EOQ_units,annual_demand_units,days_on_hand_eoq,inventory_turns_eoq
34752,2.607142857142857,1.52362350055011,7,7,25,192,444.0833333333333,73.64383561643835,2.3129340277777777
3476,4.978260869565218,4.348635190415916,7,19,54,354,1393.0833333333333,71.10917030567686,3.935263653483992
34763,4.111111111111111,3.7655659839507765,7,16,45,336,675.25,81.72972972972974,2.009672619047619
34802,2.2,1.3038404810405297,7,6,21,86,66.91666666666666,39.090909090909086,0.7781007751937984
34803,1.0,0.0,7,0,7,60,36.5,60.0,0.6083333333333333
3481,2.6333333333333333,1.8285727114117007,7,8,26,209,480.5833333333333,79.36708860759494,2.2994417862838916
34825,3.6097560975609757,3.72073950163464,7,16,41,322,900.3333333333333,89.2027027027027,2.7960662525879916
3483,2.1578947368421053,2.291606857273755,7,10,25,182,249.41666666666666,84.34146341463415,1.3704212454212454
34841,1.375,0.5175491695067657,7,2,12,84,66.91666666666666,61.09090909090909,0.796626984126984
3485,28.0,22.05847390882789,7,96,292,958,10220.0,34.214285714285715,10.668058455114823
34850,3.3421052631578947,2.528500418627329,7,11,34,334,772.5833333333333,99.93700787401575,2.31312375249501
3486,8.857142857142858,8.06209666261839,7,35,97,682,3017.333333333333,77.0,4.424242424242424
3487,8.877551020408163,8.012055117813679,7,35,97,541,2646.25,60.94022988505748,4.891404805914973
34870,5.291666666666667,4.227359385702441,7,18,55,541,1545.1666666666665,102.23622047244093,2.8561306223043745
3488,26.3,28.746878975768084,7,125,309,934,9599.5,35.51330798479087,10.277837259100643
3489,68.65,57.753076079202636,7,251,732,1221,25057.25,17.785870356882736,20.521908271908273
34903,22.724137931034484,22.60864072005904,7,98,257,1292,8017.833333333333,56.85584218512898,6.205753353973168
34904,17.933333333333334,27.55571654165962,7,120,246,1178,6545.666666666666,65.68773234200744,5.556593095642331
34905,12.525423728813559,10.250914058828911,7,45,133,974,4495.583333333333,77.7618403247632,4.615588637919233
34906,2.52,1.895608961081724,7,8,26,277,383.25,109.92063492063492,1.3835740072202165
34907,2.6923076923076925,2.1539907412429433,7,9,28,358,638.75,132.97142857142856,1.7842178770949721
34947,5.931034482758621,5.384707410029408,7,23,65,427,1046.3333333333333,71.99418604651163,2.450429352068696
3495,4.51063829787234,4.5005909777423865,7,20,52,261,1289.6666666666665,57.863207547169814,4.94125159642401
34950,1.25,0.5,7,2,11,32,30.416666666666664,25.6,0.9505208333333333
34951,2.5,1.9026297590440446,7,8,26,197,395.41666666666663,78.8,2.0071912013536375
3497,3.6285714285714286,4.715966087076303,7,21,46,125,772.5833333333333,34.44881889763779,6.180666666666666
34971,2.473684210526316,2.365690433693761,7,10,27,147,285.91666666666663,59.42553191489361,1.9450113378684806
3498,7.097560975609756,7.889248627241951,7,34,84,407,1770.25,57.34364261168385,4.349508599508599
34982,1.0,0.0,7,0,7,51,24.333333333333332,51.0,0.4771241830065359
34996,8.92156862745098,7.599587192091163,7,33,95,571,2767.9166666666665,64.0021978021978,4.84748978400467
34998,2.9565217391304346,2.402238745033951,7,10,31,221,413.66666666666663,74.75,1.8717948717948716
350,1.9285714285714286,2.6736401493753137,7,12,26,120,164.25,62.22222222222222,1.36875
3500,65.41666666666667,54.43088968051533,7,237,695,5020,23877.083333333332,76.73885350318471,4.756391102257636
3502,18.086206896551722,18.51437040992053,7,81,208,1063,6381.416666666666,58.77407054337465,6.00321417372217
3503,12.596153846153847,13.40070178932639,7,58,146,842,3984.583333333333,66.84580152671755,4.732284243863816
35048,3.40625,3.300629216650433,7,14,38,331,663.0833333333333,97.1743119266055,2.003272910372608
35049,6.133333333333334,5.469245256720614,7,24,67,414,1119.3333333333333,67.5,2.7037037037037037
3505,56.916666666666664,55.499058372426376,7,242,640,1399,20774.583333333332,24.579795021961935,14.849594948772932
35075,1.6875,1.0144785195688801,7,4,16,166,164.25,98.37037037037037,0.9894578313253012
3508,8.333333333333334,6.350852961085883,7,28,86,225,152.08333333333331,26.999999999999996,0.6759259259259258
35088,5.516129032258065,4.42621710374247,7,19,58,454,1040.25,82.30409356725146,2.2912995594713657
3510,5.590909090909091,6.089709894255596,7,27,66,518,1496.5,92.65040650406505,2.888996138996139
35103,9.69767441860465,8.919040317051333,7,39,107,709,2536.75,73.11031175059952,3.5779266572637516
3511,27.433333333333334,24.929981042958296,7,108,300,1407,10013.166666666666,51.28797083839611,7.1166785122009
3512,124.53333333333333,108.13495439302648,7,471,1343,2319,45454.666666666664,18.62152034261242,19.600977432801493
35123,1.85,1.0399898784932577,7,5,18,118,225.08333333333331,63.78378378378378,1.9074858757062145
3513,7.980769230769231,8.374776285254091,7,36,92,426,2524.583333333333,53.378313253012045,5.926251956181533
35130,8.432432432432432,9.154660441972046,7,40,99,679,1898.0,80.52243589743591,2.795287187039764
3514,1.0,0.0,7,0,7,64,12.166666666666666,64.0,0.19010416666666666
3515,5.461538461538462,4.016932487151712,7,17,55,384,1727.6666666666665,70.30985915492957,4.499131944444444
3517,6.0625,5.92652260712519,7,26,68,604,1770.25,99.62886597938144,2.930877483443709
3518,4.291666666666667,3.9505549050697946,7,17,47,249,626.5833333333333,58.019417475728154,2.516398929049531
3522,89.9,73.54825465442306,7,320,949,2247,32813.5,24.994438264738598,14.603248776145973
3524,8.425925925925926,8.640846071108903,7,38,97,526,2767.9166666666665,62.42637362637363,5.262198986058301
3525,13.090909090909092,12.225392724682807,7,53,145,914,2628.0,69.81944444444444,2.87527352297593
35266,1.25,0.7071067811865476,7,3,12,78,60.83333333333333,62.4,0.7799145299145298
3527,8.78,7.418372119134978,7,32,93,423,2670.583333333333,48.17767653758543,6.313435776201733
3528,2.033333333333333,1.4259499757471625,7,6,20,136,371.0833333333333,66.88524590163935,2.7285539215686274
3529,27.5,28.48795598781416,7,124,316,1148,9368.333333333332,41.74545454545454,8.160569105691057
35290,1.9,1.8529256146249728,7,8,21,189,115.58333333333333,99.47368421052632,0.6115520282186948
35294,12.533333333333333,14.241109345914694,7,62,150,884,2287.333333333333,70.53191489361703,2.5874811463046754
3530,3.0,2.496150883013531,7,11,32,322,492.75,107.33333333333333,1.53027950310559
35318,2.967741935483871,2.6768622298970604,7,12,33,312,559.6666666666666,105.13043478260869,1.7938034188034186
35319,1.7916666666666667,1.4738050920238277,7,6,19,188,261.5833333333333,104.93023255813954,1.3914007092198581
3532,3.825,3.11232043040855,7,14,41,251,930.75,65.62091503267973,3.708167330677291
3533,2.2058823529411766,1.533058178830518,7,7,22,213,456.25,96.55999999999999,2.142018779342723
3534,11.823529411764707,12.237166146380364,7,53,136,539,3668.25,45.58706467661691,6.805658627087198
35358,2.4285714285714284,3.030975616334316,7,13,30,175,206.83333333333331,72.05882352941177,1.1819047619047618
35375,7.333333333333333,6.594369893000717,7,29,80,327,1606.0,44.59090909090909,4.91131498470948
35380,2.25,1.5782080790379769,7,7,23,243,383.25,108.0,1.5771604938271604
3539,3.24,2.665833203084294,7,12,35,234,492.75,72.22222222222221,2.105769230769231
35392,3.75,3.5,7,15,41,107,91.25,28.533333333333335,0.852803738317757
35393,5.558139534883721,4.505564419911362,7,20,59,435,1453.9166666666665,78.26359832635983,3.3423371647509574
354,1.0,0.0,7,0,7,43,18.25,43.0,0.42441860465116277
35411,22.104166666666668,22.799999611173316,7,99,254,1351,6454.416666666666,61.11969839773798,4.777510486059708
35412,26.264150943396228,39.899947437499705,7,174,358,1107,8468.0,42.14870689655172,7.649503161698283
35413,20.14814814814815,20.392754361983666,7,89,230,1367,6618.666666666666,67.84742647058823,4.841745915630334
35414,18.634615384615383,30.952860329770306,7,135,265,930,5894.75,49.907120743034056,6.338440860215054
35442,31.822222222222223,30.558653653773966,7,133,356,1149,8711.333333333332,36.10684357541899,7.581665216129967
3545,198.05,227.12293579931924,7,988,2374,2189,72288.25,11.052764453420853,33.02341251713111
35464,8.948717948717949,9.851392415471873,7,43,106,283,2123.083333333333,31.624641833810887,7.502061248527679
3547,29.27777777777778,28.39041604609626,7,124,329,2626,9617.75,89.69259962049335,3.6625095201827875
35471,8.823529411764707,9.313873270241421,7,41,103,828,2737.5,93.83999999999999,3.306159420289855
35472,30.6,35.153995360847794,7,153,367,1314,11169.0,42.94117647058823,8.5
35480,1.5,0.7071067811865476,7,3,14,43,18.25,28.666666666666668,0.42441860465116277
3549,17.06779661016949,25.621155325897806,7,112,231,681,6125.916666666666,39.89970208540218,8.995472344591287
35490,3.45,5.7626291514240355,7,25,49,265,419.75,76.81159420289855,1.5839622641509434
35577,32.0,0.0,7,0,224,197,194.66666666666666,6.15625,0.988155668358714
35578,7.7272727272727275,6.377152664782033,7,28,82,643,2068.333333333333,83.21176470588235,3.216692586832555
35581,2.782608695652174,3.118223878765405,7,14,33,145,389.3333333333333,52.109375,2.6850574712643676
35590,3.037037037037037,2.90200834279511,7,13,34,300,498.8333333333333,98.78048780487805,1.6627777777777777
356,2.3636363636363638,2.0597146021777486,7,9,26,220,316.3333333333333,93.07692307692307,1.4378787878787878
3560,4.0,5.354126134736337,7,23,51,124,97.33333333333333,31.0,0.7849462365591398
35605,6.108108108108108,5.075998991899601,7,22,65,501,1374.8333333333333,82.02212389380531,2.7441783100465735
35606,5.580645161290323,3.8190242518946045,7,17,56,442,1052.4166666666665,79.20231213872832,2.3810331825037703
35607,4.741935483870968,3.010733486881935,7,13,46,405,894.25,85.40816326530611,2.2080246913580246
3562,33.89655172413793,57.30548782855972,7,249,486,4915,11959.833333333332,145.0,2.433333333333333
3564,1.2,0.4472135954999579,7,2,10,36,36.5,30.0,1.0138888888888888
35644,2.0,1.0,7,4,18,78,36.5,39.0,0.46794871794871795
35646,2.5217391304347827,2.1292244686609876,7,9,27,193,352.8333333333333,76.53448275862068,1.8281519861830742
3565,1.65,0.9880869341680845,7,4,16,109,200.75,66.06060606060606,1.841743119266055
35650,2.0869565217391304,2.5390234965839786,7,11,26,175,292.0,83.85416666666667,1.6685714285714286
35663,1.0,0.0,7,0,7,62,12.166666666666666,62.0,0.19623655913978494
35664,19.745454545454546,18.591334283415765,7,81,219,1150,6606.5,58.24125230202578,5.744782608695652
35666,15.43859649122807,15.770697900876224,7,69,177,1035,5353.333333333333,67.03977272727273,5.172302737520129
35668,4.825,3.720266739816463,7,16,50,462,1174.0833333333333,95.75129533678756,2.541305916305916
35670,5.921052631578948,6.104413905715289,7,27,68,499,1368.75,84.27555555555556,2.7429859719438876
3568,32.11666666666667,45.81506364174533,7,199,424,4866,11722.583333333332,151.51011935651272,2.4090800109604054
35709,2.782608695652174,1.5654369630794764,7,7,26,263,389.3333333333333,94.515625,1.4803548795944232
3571,16.80701754385965,15.850235010077506,7,69,187,2420,5827.833333333333,143.9874739039666,2.4081955922865013
35714,1.3333333333333333,0.5163977794943222,7,2,11,57,48.666666666666664,42.75,0.8538011695906432
3572,2.25,2.523799757784144,7,11,27,256,328.5,113.77777777777777,1.283203125
3573,1.0,0.0,7,0,7,19,18.25,19.0,0.9605263157894737
35747,2.25,1.653279569018299,7,7,23,165,219.0,73.33333333333333,1.3272727272727274
35755,3.5,3.5355339059327378,7,15,40,39,42.58333333333333,11.142857142857142,1.0918803418803418
35756,2.0,1.7320508075688772,7,8,22,36,36.5,18.0,1.0138888888888888
35759,11.0,0.0,7,0,77,49,66.91666666666666,4.454545454545454,1.3656462585034013
3578,1.9090909090909092,1.1509454047327028,7,5,18,94,255.5,49.238095238095234,2.7180851063829787
3579,18.266666666666666,23.47087169624976,7,102,230,899,5000.5,49.215328467153284,5.5622914349276975
3580,12.071428571428571,11.073074867126433,7,48,132,856,4112.333333333333,70.91124260355029,4.804127725856698
35800,4.923076923076923,4.054786744892844,7,18,52,441,1168.0,89.578125,2.6485260770975056
35801,2.5,2.5819888974716116,7,11,28,233,243.33333333333331,93.2,1.044349070100143
3583,9.178571428571429,7.422587499976353,7,32,96,533,3126.833333333333,58.070038910505836,5.8664790494058785
3584,7.9298245614035086,8.957956656998944,7,39,95,553,2749.6666666666665,69.73672566371681,4.972272453285111
35855,12.0,0.0,7,0,84,140,73.0,11.666666666666666,0.5214285714285715
35862,8.325581395348838,9.443367363071891,7,41,99,467,2177.833333333333,56.092178770949715,4.663454675231977
3587,2.0,0.0,7,0,14,36,12.166666666666666,18.0,0.33796296296296297
35885,2.4761904761904763,2.204972734957229,7,10,27,252,316.3333333333333,101.76923076923076,1.2552910052910051
35896,2.6666666666666665,2.8867513459481287,7,13,32,47,48.666666666666664,17.625,1.0354609929078014
35905,1.4,0.5477225575051662,7,2,12,42,42.58333333333333,30.000000000000004,1.0138888888888888
3591,7.86,7.406588352298793,7,32,87,516,2390.75,65.64885496183206,4.633236434108527
35910,1.5,0.5773502691896257,7,3,14,60,36.5,40.0,0.6083333333333333
35913,70.8974358974359,51.71113840709393,7,225,721,2041,16820.416666666664,28.788065099457505,8.241262453045891
35914,87.7560975609756,71.51041199986366,7,311,925,2324,21887.833333333332,26.482490272373543,9.418172690763052
35916,52.45,39.10141318188529,7,170,537,1775,12762.833333333332,33.841754051477594,7.190328638497652
35918,27.0,18.529785243668382,7,81,270,1070,5748.75,39.629629629629626,5.372663551401869
3592,8.140350877192983,8.249325938894357,7,36,93,752,2822.6666666666665,92.37931034482759,3.75354609929078
3593,5.826923076923077,4.341867104685624,7,19,60,370,1843.25,63.4983498349835,4.981756756756757
35941,4.296296296296297,4.631122266502304,7,20,50,396,705.6666666666666,92.17241379310344,1.7819865319865318
3595,9.0,6.861486719363377,7,30,93,591,2792.25,65.66666666666667,4.724619289340102
35957,1.3333333333333333,0.5773502691896258,7,3,12,49,24.333333333333332,36.75,0.4965986394557823
35959,2.2,1.5078740698501039,7,7,22,99,267.66666666666663,44.99999999999999,2.7037037037037033
35960,1.6666666666666667,1.137592917989042,7,5,17,104,182.5,62.4,1.7548076923076923
35962,1.9230769230769231,1.5525000516123695,7,7,20,83,152.08333333333331,43.16,1.832329317269076
35967,2.625,2.38671920665766,7,10,28,101,127.75,38.476190476190474,1.2648514851485149
3597,3.787878787878788,3.130071642127139,7,14,41,413,760.4166666666666,109.032,1.8412025827280063
35972,4.933333333333334,5.66274374015518,7,25,60,263,450.16666666666663,53.31081081081081,1.7116603295310517
35976,8.761904761904763,6.63622550598744,7,29,90,669,2238.6666666666665,76.3532608695652,3.3462879920279023
35977,1.0,0.0,7,0,7,42,12.166666666666666,42.0,0.28968253968253965
3598,3.5217391304347827,3.87435517464825,7,17,42,375,985.5,106.48148148148148,2.628
3599,6.0,0.0,7,0,42,54,36.5,9.0,0.6759259259259259
35999,1.9655172413793103,1.3753638121470066,7,6,20,231,346.75,117.52631578947368,1.501082251082251
36000,1.5357142857142858,1.710147120748146,7,7,18,201,261.5833333333333,130.88372093023256,1.3014096185737976
3601,2.35,2.1343062474478063,7,9,25,120,285.91666666666663,51.06382978723404,2.3826388888888888
36045,1.0,0.0,7,0,7,39,6.083333333333333,39.0,0.15598290598290598
3606,320.0,259.7219504112499,7,1130,3370,15361,116800.0,48.003125,7.6036716359612
36061,4.0,2.8284271247461903,7,12,40,23,48.666666666666664,5.75,2.1159420289855073
36065,6.0,0.0,7,0,42,17,36.5,2.8333333333333335,2.1470588235294117
36067,1.0,0.0,7,0,7,24,12.166666666666666,24.0,0.5069444444444444
36069,1.0,0.0,7,0,7,18,12.166666666666666,18.0,0.6759259259259259
3607,107.11666666666666,95.66822820040962,7,416,1166,8887,39097.58333333333,82.96561381671076,4.399413000262555
36076,1.0,0.0,7,0,7,8,6.083333333333333,8.0,0.7604166666666666
36077,2.0,1.4142135623730951,7,6,20,32,24.333333333333332,16.0,0.7604166666666666
36079,4.0,0.0,7,0,28,24,24.333333333333332,6.0,1.0138888888888888
3608,150.31666666666666,117.65253232116136,7,512,1564,10528,54865.58333333333,70.03880696307795,5.211396593211752
36081,1.5,0.7071067811865476,7,3,14,14,18.25,9.333333333333334,1.3035714285714286
36087,6.8,10.256705123966467,7,45,93,104,206.83333333333331,15.294117647058824,1.988782051282051
36088,1.0,0.0,7,0,7,25,6.083333333333333,25.0,0.24333333333333332
3609,172.58333333333334,140.30358025641527,7,611,1819,11281,62992.916666666664,65.36552390149686,5.583983393907159
361,4.6976744186046515,4.4375823733249495,7,19,52,320,1228.8333333333333,68.11881188118811,3.8401041666666664
3610,12.74074074074074,11.618438801993463,7,51,140,859,4185.333333333333,67.42151162790698,4.872332169188979
36100,4.888888888888889,7.38675182770496,7,32,66,231,803.0,47.24999999999999,3.4761904761904763
36101,2.3,2.406010991015812,7,10,26,70,139.91666666666666,30.434782608695656,1.9988095238095236
3612,40.8,39.2949731550263,7,171,457,1804,14892.0,44.21568627450981,8.2549889135255
36123,2.4166666666666665,1.3805061033726997,7,6,23,192,352.8333333333333,79.44827586206897,1.837673611111111
3613,1.3333333333333333,0.5773502691896258,7,3,12,23,24.333333333333332,17.25,1.0579710144927537
36138,3.25,2.396233603777179,7,10,33,337,632.6666666666666,103.6923076923077,1.877349159248269
36139,1.6666666666666667,0.8997354108424372,7,4,16,136,152.08333333333331,81.6,1.1182598039215685
3614,12.418181818181818,10.416672727270967,7,45,132,586,4154.916666666666,47.18887262079063,7.090301478953355
3615,2.588235294117647,3.4288996691615914,7,15,33,196,267.66666666666663,75.72727272727272,1.3656462585034013
36153,3.566666666666667,3.125902168625259,7,14,39,305,650.9166666666666,85.51401869158877,2.134153005464481
36154,2.1578947368421053,1.6077298658784152,7,7,22,129,249.41666666666666,59.78048780487805,1.9334625322997416
36161,5.254901960784314,5.3473101172641995,7,23,60,542,1630.3333333333333,103.14179104477611,3.0079950799507995
