SKU,Description,total_qty,total_revenue,avg_price,n_transactions,annual_demand_units,unit_cost_est,order_cost_S,holding_cost_H,EOQ_units
22353,Dylan's Ghost Hell Hollow CS,32,1506.68,47.20428571428572,14,194.66666666666666,49.99,200.0,9.998000000000001,88
43124,Gekkeikan Nigori Sake,251,1503.49,5.99,88,1526.9166666666665,5.99,200.0,1.1980000000000002,714
29691,Hahn Merlot Central Coast,125,1501.75,12.02448275862069,87,760.4166666666666,12.99,200.0,2.5980000000000003,342
5268,Mr Boston Rock & Rye,167,1501.33,8.99,96,1015.9166666666666,8.99,200.0,1.798,475
1013,Kahlua Pumpkin Spice Liqueur,79,1500.21,18.99,53,480.5833333333333,13.99,200.0,2.798,262
27111,Masi Amarone Costasera Valp,25,1499.75,59.99,17,152.08333333333331,59.99,200.0,11.998000000000001,71
2802,SW4 London Dry Gin,60,1499.3999999999999,24.99,57,365.0,29.99,200.0,5.998,156
43489,Ken Forrester Petit Chenin B,109,1498.91,13.80818181818182,44,663.0833333333333,11.99,200.0,2.398,333
24971,Hugel Gentil White,114,1498.8600000000001,13.095263157894738,57,693.5,13.49,200.0,2.6980000000000004,321
36153,Edna Valley Paragon Pnt Nr,107,1496.93,13.99,68,650.9166666666666,13.99,200.0,2.798,305
19557,Zorvino Fragole Z Strawberry,107,1496.93,13.99,72,650.9166666666666,13.99,200.0,2.798,305
29810,Fess Parker Chard,93,1496.07,16.09,70,565.75,16.99,200.0,3.3979999999999997,258
4846,Cruzan Estate Diamond Dark,88,1495.12,16.99,73,535.3333333333333,16.99,200.0,3.3979999999999997,251
46489,Eppa Red Sangria Organic,115,1493.85,12.99,84,699.5833333333333,12.99,200.0,2.5980000000000003,328
23796,Mayu Pedro Ximenez,115,1493.85,12.99,51,699.5833333333333,14.99,200.0,2.998,306
19244,Trimbach Riesling,83,1493.1699999999998,17.99,57,504.91666666666663,17.99,200.0,3.598,237
25704,Murphy-Goode Chard Sonoma,103,1487.97,14.379830508474576,59,626.5833333333333,12.99,200.0,2.5980000000000003,311
44292,Woop Woop Shiraz,99,1487.01,15.280909090909091,55,602.25,12.99,200.0,2.5980000000000003,305
18813,Sweet Baby Vyds Raspberry,124,1486.76,11.99,77,754.3333333333333,11.99,200.0,2.398,355
19169,Anterra Chardonnay,186,1486.14,7.99,102,1131.5,7.99,200.0,1.598,532
10205,R Mondavi Pnt Nr Napa Vly,55,1484.4499999999998,26.99,17,334.5833333333333,26.99,200.0,5.398,157
24020,Rosenblum Vntr Cve XXX Znfdl,135,1483.65,10.99,93,821.25,10.99,200.0,2.198,387
29371,Merryvale Starmont Cab Svgn,53,1483.47,27.99,31,322.41666666666663,28.99,200.0,5.798,149
23079,Bolla Torr'Alta Veronese Ros,78,1481.22,18.99,2,474.5,14.99,200.0,2.998,252
27514,Clos du Bois RSV Cab Svgn,75,1479.25,19.70428571428571,56,456.25,16.99,200.0,3.3979999999999997,232
44916,Ferreira Dona Antonio RSV,75,1479.25,19.796451612903223,62,456.25,18.99,200.0,3.798,219
20395,Antico Colle Rosso di Montep,148,1478.52,9.99,81,900.3333333333333,9.99,200.0,1.9980000000000002,425
8630,Fontana Candida Frascati,180,1478.2,8.235283018867925,106,1095.0,7.99,200.0,1.598,524
15401,Red Rock Pnt Nr,164,1477.3600000000001,9.01247191011236,89,997.6666666666666,8.99,200.0,1.798,471
14631,Dom Serene Yamhill Cv Pnt Nr,40,1476.6000000000001,36.865,24,243.33333333333331,37.99,200.0,7.598000000000001,113
13603,Folonari Pnt Nr Venezie,82,1475.1799999999998,17.99,73,498.8333333333333,16.99,200.0,3.3979999999999997,242
18638,Waterstone Cab Svgn,59,1474.4099999999999,24.99,41,358.91666666666663,24.99,200.0,4.998,169
2156,(RI) 1,40,1470.6000000000001,36.800810810810816,37,243.33333333333331,36.99,200.0,7.398000000000001,115
21281,Rodney Strong Rsv Alex Vy CS,30,1469.7,48.99,19,182.5,48.99,200.0,9.798000000000002,86
15205,Beringer Cab Svgn Napa Vly,42,1469.5800000000002,34.99,34,255.5,29.99,200.0,5.998,131
4274,Dictador 12 Yr Rum,43,1469.57,34.18354838709678,31,261.5833333333333,39.99,200.0,7.998000000000001,114
2209,Pendleton 1910,49,1469.51,29.99,46,298.0833333333333,34.99,200.0,6.998000000000001,131
2808,Uisce Beatha Irish Whisky,49,1469.51,29.99,46,298.0833333333333,34.99,200.0,6.998000000000001,131
37217,Castano Solanera Yecla Mona,105,1468.95,13.990000000000002,57,638.75,12.99,200.0,2.5980000000000003,314
42735,Magnificent Wine Co House Re,122,1468.78,12.055217391304348,92,742.1666666666666,13.99,200.0,2.798,326
15265,The Naked Grape Cab Svgn,210,1467.9,6.99,141,1277.5,6.99,200.0,1.3980000000000001,605
31075,J Lohr Hilltop Cab Svgn,54,1466.46,27.220769230769232,26,328.5,29.99,200.0,5.998,148
20912,Whitehall Tre Leoni Red Napa,61,1465.3899999999999,24.056666666666665,30,371.0833333333333,23.99,200.0,4.798,176
37785,Lindemans Bin 40 Merlot,109,1462.91,13.72913043478261,69,663.0833333333333,11.99,200.0,2.398,333
11414,Beringer Classic Moscato,212,1462.88,6.8828571428571435,140,1289.6666666666665,5.99,200.0,1.1980000000000002,656
22697,Girard Old Vine Znfdl,64,1462.36,22.772608695652174,46,389.3333333333333,24.99,200.0,4.998,177
18875,Di Padrino Dry Vermouth,183,1462.17,7.990000000000001,137,1113.25,7.99,200.0,1.598,528
10422,Mirassou Pnt Grigio Cal,146,1458.54,9.99,109,888.1666666666666,8.99,200.0,1.798,445
19635,Ch St Jean Pnt Nr Sonoma Cst,72,1457.28,20.336153846153845,52,438.0,21.99,200.0,4.398,200
3539,MacGavin's Highland Scotch,81,1457.1899999999998,17.99,59,492.75,24.99,200.0,4.998,199
21813,Canyon Rd Chard,304,1456.1599999999999,4.79,20,1849.3333333333333,4.79,200.0,0.9580000000000001,879
2815,Benromach 10Yr Single Malt,26,1455.74,55.989999999999995,21,158.16666666666666,55.99,200.0,11.198,75
18535,Candia Vyds Ice Storm,52,1455.48,27.99,35,316.3333333333333,27.99,200.0,5.598,150
45063,Cecchi Bonizio Red Blend,159,1455.41,9.169245283018869,106,967.25,6.99,200.0,1.3980000000000001,526
16315,24 Knots Pnt Nr,104,1454.96,13.99,77,632.6666666666666,15.99,200.0,3.1980000000000004,281
23797,Mayu Carmenere Syrah,112,1454.88,12.99,56,681.3333333333333,14.99,200.0,2.998,302
32074,Warre's Kings Tawny Porto,112,1454.88,12.99,84,681.3333333333333,12.99,200.0,2.5980000000000003,324
2880,Bird Dog Chocolate Whiskey,97,1454.03,14.99,67,590.0833333333333,15.99,200.0,3.1980000000000004,272
7995,Patron Reposado Tequila,224,1453.76,6.49,155,1362.6666666666665,6.49,200.0,1.298,648
10581,Fat Bastard Pnt Nr,132,1450.68,10.99,86,803.0,10.99,200.0,2.198,382
13086,Armand De Brignac Brut,5,1449.95,289.99,3,30.416666666666664,279.99,200.0,55.998000000000005,15
25386,Champagne Pommerey 04 Gr Cru,29,1449.71,49.99,13,176.41666666666666,49.99,200.0,9.998000000000001,84
6624,Poli Sarpa Grappa,29,1449.71,49.989999999999995,21,176.41666666666666,55.99,200.0,11.198,79
19782,Marques de Caceres Gran RSV,49,1449.51,29.535454545454545,33,298.0833333333333,24.99,200.0,4.998,154
5077,Malibu Red,86,1449.1399999999999,16.855671641791044,67,523.1666666666666,16.99,200.0,3.3979999999999997,248
3930,Deep Eddy Vodka,90,1449.1,16.162413793103447,58,547.5,15.99,200.0,3.1980000000000004,262
8567,Cribari Chianti,144,1448.56,10.101111111111111,81,876.0,9.99,200.0,1.9980000000000002,419
23403,La Merika Pnt Grigio Montery,161,1447.39,8.99,106,979.4166666666666,8.99,200.0,1.798,467
8543,Kringle Cream,73,1447.27,19.75470588235294,51,444.0833333333333,19.99,200.0,3.9979999999999998,211
13766,Yealands Svgn Bl Marlborough,112,1444.8799999999999,12.904285714285715,70,681.3333333333333,12.99,200.0,2.5980000000000003,324
22170,Bone Shaker Znfdl,72,1441.28,20.02846153846154,52,438.0,19.99,200.0,3.9979999999999998,209
23433,Bruno Colin Chass-Mont Morge,16,1439.84,89.99,6,97.33333333333333,89.99,200.0,17.998,47
11891,Penfolds Bin 389 Cab/Shiraz,24,1439.76,59.99,12,146.0,64.99,200.0,12.998,67
1050,Hudson Maple Cask Rye,32,1439.68,44.99,28,194.66666666666666,44.99,200.0,8.998000000000001,93
5135,Ancho Reyes Chile Liqueur,60,1439.3999999999999,23.99,51,365.0,29.99,200.0,5.998,156
6115,Midnight Moon Raspberry,72,1439.28,19.99,68,438.0,18.99,200.0,3.798,215
5633,Flag Hill Cranberry Liqueur,96,1439.04,14.99,67,584.0,14.99,200.0,2.998,279
818,Gordons London Dry Gin,144,1438.56,9.99,2,876.0,9.99,200.0,1.9980000000000002,419
12534,Ch Beaulieu Grand Vin Brdx,144,1438.56,9.99,87,876.0,11.99,200.0,2.398,382
39598,R M Woodbridge Cab Svgn Cal,182,1432.18,7.874615384615385,104,1107.1666666666665,7.99,200.0,1.598,526
18860,Barefoot Refresh Summer Red,239,1431.6100000000001,5.99,131,1453.9166666666665,5.99,200.0,1.1980000000000002,697
5536,St Brendans Irish Cream,960,1430.3999999999999,1.49,477,5840.0,1.49,200.0,0.298,2800
22336,EnRoute Pnt Nr,26,1429.74,54.99,9,158.16666666666666,54.99,200.0,10.998000000000001,76
29621,Schmitt Sohne Spatlese,117,1428.83,12.243164556962025,79,711.75,11.99,200.0,2.398,345
25984,C Y Toro Casa Diablo Svgn Bl,143,1428.57,9.99,96,869.9166666666666,8.99,200.0,1.798,440
43379,Edna Valley San Luis Cab Svg,102,1426.98,13.99,74,620.5,13.99,200.0,2.798,298
23379,Luiano Sangiovese,119,1426.81,11.99,76,723.9166666666666,11.99,200.0,2.398,347
27176,Peter Vella Delicious Red B/,95,1424.05,14.99,74,577.9166666666666,13.99,200.0,2.798,287
18369,Sequin Delicately Moscato,178,1422.22,7.99,133,1082.8333333333333,7.99,200.0,1.598,521
2733,GlenDronach Tawny Port 15 Yr,18,1421.82,78.99,16,109.5,78.99,200.0,15.798,53
28238,Banfi Pnt Grigio Rime,158,1420.42,8.99,61,961.1666666666666,10.99,200.0,2.198,418
5681,Josiah Bartlett Apple Brandy,43,1418.5700000000002,32.99,39,261.5833333333333,29.99,200.0,5.998,132
15392,Cupcake Riesling,169,1418.31,8.4151968503937,127,1028.0833333333333,8.99,200.0,1.798,478
3395,Jeremiah Weed Sweet Tea Vdka,97,1418.03,14.818571428571428,70,590.0833333333333,14.99,200.0,2.998,281
15837,Ninety+Cellars Lot 37 Shiraz,147,1416.53,9.701538461538462,104,894.25,9.99,200.0,1.9980000000000002,423
4897,Remy Martin VSOP Cognac,315,1414.3500000000001,4.49,194,1916.25,4.49,200.0,0.8980000000000001,924
7818,Andre Cold Duck,237,1412.6299999999999,5.962972972972973,74,1441.75,5.99,200.0,1.1980000000000002,694
25689,Nisia 13 O V Verdejo Rueda,157,1411.43,8.99,41,955.0833333333333,8.99,200.0,1.798,461
19174,Cavicchioli Sw Italian Spkln,120,1409.8,11.706666666666667,60,730.0,11.99,200.0,2.398,349
14811,Primaterra Pnt Nr,131,1409.69,10.865,48,796.9166666666666,10.99,200.0,2.198,381
3651,Belvedere Vodka,353,1408.47,3.99,214,2147.4166666666665,3.99,200.0,0.798,1037
26558,King Est Pnt Nr Ore,56,1408.4399999999998,25.204285714285714,42,340.66666666666663,25.99,200.0,5.198,162
22318,Lecciaia Brunello M Reserve,32,1407.68,43.99,15,194.66666666666666,42.99,200.0,8.598,95
31172,Luna di Luna Chard/Pnt Grig,64,1407.36,21.99,47,389.3333333333333,19.99,200.0,3.9979999999999998,197
16646,Cesari Jema Corvina Veronese,38,1405.6200000000001,36.99,7,231.16666666666666,36.99,200.0,7.398000000000001,112
8907,Carlo Rossi Burgundy Calif,201,1404.99,6.99,152,1222.75,6.99,200.0,1.3980000000000001,591
41062,Martin Ray Cab Svgn Napa,78,1403.2199999999998,17.99,48,474.5,17.99,200.0,3.598,230
22222,LaLuca Prosecco,117,1402.83,11.99,75,711.75,11.99,200.0,2.398,345
43922,Farnum Hill Farmhouse Cider,156,1402.44,8.99,98,949.0,8.99,200.0,1.798,459
23389,Opici Fish Bottle Bianco,117,1401.83,11.978888888888887,90,711.75,13.99,200.0,2.798,319
36579,Covey Run Rsl Columbia Vly,234,1401.66,5.99,106,1423.5,5.99,200.0,1.1980000000000002,689
24312,Ch Clos Fourtet 12 St-Emilin,14,1399.8600000000001,99.99,4,85.16666666666666,99.99,200.0,19.998,41
3792,Jose Cuervo La Familia Rsv,14,1399.86,99.99,7,85.16666666666666,99.99,200.0,19.998,41
2714,Glenfiddich The Original,14,1399.86,99.99,11,85.16666666666666,99.99,200.0,19.998,41
15161,Groth Rsv Cab Svgn Napa Vly,14,1399.86,99.99,12,85.16666666666666,99.99,200.0,19.998,41
15266,The Naked Grape Chard,200,1398.0,6.99,112,1216.6666666666665,6.99,200.0,1.3980000000000001,590
45876,Frei Bros RSV Svgn Bl RRV,93,1395.07,15.005873015873016,63,565.75,14.99,200.0,2.998,275
32136,Warre's 20-Yr Tawny Port,31,1394.69,44.99,27,188.58333333333331,44.99,200.0,8.998000000000001,92
16469,Menage a Trois Moscato,158,1394.42,8.801023622047245,127,961.1666666666666,7.99,200.0,1.598,491
5223,Paul Masson Red Berry Brandy,165,1394.35,8.485652173913044,115,1003.75,10.99,200.0,2.198,427
10715,C Y Toro Privada Rsv Casa Di,93,1394.07,14.99,63,565.75,14.99,200.0,2.998,275
6481,Korbel Natural,93,1394.07,14.99,55,565.75,15.99,200.0,3.1980000000000004,266
13709,Jam Jar Sweet Shiraz,122,1392.78,11.49,76,742.1666666666666,9.99,200.0,1.9980000000000002,385
43129,Jelu Malbec San Juan,95,1392.05,14.671159420289856,69,577.9166666666666,12.99,200.0,2.5980000000000003,298
2262,Black Button Citrus Gin,44,1391.56,31.779473684210522,38,267.66666666666663,35.99,200.0,7.198,122
3306,Hammer & Sickle Vodka,48,1391.52,28.990000000000002,26,292.0,28.99,200.0,5.798,142
14329,Ty Ku Sake Junmai Ginjo,96,1391.04,14.496024096385543,83,584.0,12.99,200.0,2.5980000000000003,300
12140,Natura Valle Svgn Bl Casabla,139,1390.61,10.015974025974026,77,845.5833333333333,9.99,200.0,1.9980000000000002,411
283,Milagro Tequila Reposado SBR,26,1389.74,53.38130434782609,23,158.16666666666666,61.99,200.0,12.398000000000001,71
12951,Purple Cowboy Red,126,1388.74,11.036511627906977,86,766.5,9.99,200.0,1.9980000000000002,392
1999,Old Forrester 1870 Craft,31,1388.69,44.76777777777778,27,188.58333333333331,49.99,200.0,9.998000000000001,87
31847,Saintsbury Carneros Pnt Nr,42,1385.58,32.99,23,255.5,32.99,200.0,6.598000000000001,124
9304,Arak Razzouk,63,1385.37,21.99,49,383.25,19.99,200.0,3.9979999999999998,196
2239,Rebel Yell American Whisky,66,1385.34,20.99,56,401.5,21.99,200.0,4.398,191
25005,Volpaia Chianti Clsco,77,1385.23,17.99,40,468.41666666666663,17.99,200.0,3.598,228
39491,Flag Hill Red Raspberry Fru,99,1385.01,13.99,83,602.25,13.99,200.0,2.798,293
36573,Matanzas Creek Svgn Bl Sonom,70,1383.3,19.710930232558137,43,425.8333333333333,17.99,200.0,3.598,218
11080,G Vigouroux Pigmentum Malbec,145,1382.55,9.736835443037975,79,882.0833333333333,9.99,200.0,1.9980000000000002,420
16878,Goosebump Velvety Red,173,1382.27,7.989999999999999,85,1052.4166666666665,7.99,200.0,1.598,513
3439,Broker's London Dry Gin,66,1380.34,20.775714285714283,56,401.5,16.99,200.0,3.3979999999999997,217
7909,DeLeon Reposado Tequila,23,1379.77,59.989999999999995,19,139.91666666666666,54.99,200.0,10.998000000000001,71
7780,Herradura Reposado Lot 598,30,1379.7,45.99,8,182.5,45.99,200.0,9.198,89
10357,Gnarly Head Chard Cal,146,1379.54,9.798823529411765,68,888.1666666666666,7.99,200.0,1.598,472
42886,Clos de Los Siete Mendoza,69,1379.31,19.99,32,419.75,19.99,200.0,3.9979999999999998,205
19822,Ch LaGrange 10 Brdx,13,1377.8700000000001,105.99,6,79.08333333333333,105.99,200.0,21.198,39
46119,Phillips Lust Znfdl Lodi,25,1376.75,55.143846153846155,13,152.08333333333331,56.99,200.0,11.398000000000001,73
17188,The Messenger Telegram Red 1,81,1376.19,16.99,9,492.75,18.99,200.0,3.798,228
46189,Napa Cellars Chard,81,1376.1899999999998,16.99,45,492.75,17.99,200.0,3.598,234
25204,Ch Rollan de By Medoc,55,1374.45,24.99,25,334.5833333333333,24.99,200.0,4.998,164
5015,Arrow Creme de Banana,172,1374.28,7.99,130,1046.3333333333333,7.99,200.0,1.598,512
20509,Ch Mylord Cuvee Milady,123,1373.77,11.250869565217393,69,748.25,12.99,200.0,2.5980000000000003,339
2797,Wicked 87 Whiskey,1383,1369.17,0.9899999999999999,434,8413.25,0.99,200.0,0.198,4123
16782,Penner-Ash Willamette Pnt Nr,37,1368.63,36.99,26,225.08333333333331,37.99,200.0,7.598000000000001,109
46298,Intorcia Marsala Sweet,114,1366.8600000000001,11.99,78,693.5,11.99,200.0,2.398,340
6648,Marcus James Merlot Mendoza,155,1366.45,8.792083333333332,96,942.9166666666666,8.99,200.0,1.798,458
2920,Old Potrero 18th Century,24,1364.76,59.695882352941176,17,146.0,69.99,200.0,13.998,65
19336,Moletto Prosecco,342,1364.5800000000002,3.99,102,2080.5,3.99,200.0,0.798,1021
18768,Cosentino The Franc,105,1363.95,12.99,47,638.75,13.99,200.0,2.798,302
41899,Marietta Old Vine Cve Cal Rd,105,1363.95,12.99,53,638.75,12.99,200.0,2.5980000000000003,314
23345,Neyers Vyd Chard Carneros,52,1363.48,26.02846153846154,26,316.3333333333333,31.99,200.0,6.398,141
33672,Toasted Head Merlot Cal,114,1362.8600000000001,11.94945945945946,74,693.5,10.99,200.0,2.198,355
22593,The Divining Rod Red,124,1362.76,10.99,89,754.3333333333333,10.99,200.0,2.198,371
11003,Klinker Brick Farrah Syrah,80,1359.1999999999998,16.99,37,486.66666666666663,18.99,200.0,3.798,226
14381,LaBelle Winery Riesling,85,1359.15,15.990000000000002,57,517.0833333333333,15.99,200.0,3.1980000000000004,254
60,Canadian Club 1858 VAP,124,1358.76,10.96979797979798,99,754.3333333333333,10.99,200.0,2.198,371
45921,Estancia Svgn Bl Pinnacles,136,1358.64,9.99,76,827.3333333333333,9.99,200.0,1.9980000000000002,407
28690,Stonehedge Merlot Cal,136,1358.64,9.99,67,827.3333333333333,9.99,200.0,1.9980000000000002,407
6361,Totts Extra Dry,170,1358.3,7.990000000000001,41,1034.1666666666665,7.99,200.0,1.598,509
25622,Forest Glen Chard,151,1357.49,8.99,52,918.5833333333333,10.99,200.0,2.198,409
24874,Benziger Merlot,113,1356.87,12.016315789473685,38,687.4166666666666,14.99,200.0,2.998,303
46785,Oops Spicy Splendr Carmenere,139,1356.6100000000001,9.790000000000001,90,845.5833333333333,8.99,200.0,1.798,434
11337,Freemark Abbey Merlot Napa,43,1355.57,31.418571428571425,28,261.5833333333333,25.99,200.0,5.198,142
22027,Jacobs Crk Cab Svgn,153,1353.47,8.775714285714285,98,930.75,7.99,200.0,1.598,483
2942,Glen Grant 10 Yr Single Malt,35,1352.65,38.91857142857143,28,212.91666666666666,39.99,200.0,7.998000000000001,103
5707,Art in the Age Rhubarb Tea,41,1352.5900000000001,32.99,37,249.41666666666666,32.99,200.0,6.598000000000001,123
14062,Shafer Red Shoulder Chard,26,1351.74,51.99,13,158.16666666666666,51.99,200.0,10.398000000000001,78
16971,Angeline Rsv Cab Svgn,82,1351.1799999999998,16.473870967741934,62,498.8333333333333,13.99,200.0,2.798,267
441,Caribou Crossing Canadian,27,1349.73,49.99,24,164.25,49.99,200.0,9.998000000000001,81
19887,Guasti Clemente Barolo Rsva,27,1349.73,49.99,11,164.25,64.99,200.0,12.998,71
3681,OuterSpace Vodka,45,1349.55,29.99,38,273.75,29.99,200.0,5.998,135
10254,Beringer Classic Chard,195,1349.05,6.891960784313726,102,1186.25,5.99,200.0,1.1980000000000002,629
13793,Yellow Tail Svgn Bl,98,1349.02,14.0525,80,596.1666666666666,9.99,200.0,1.9980000000000002,345
18747,Ca'Momi Rosso di Napa,135,1348.65,9.99,63,821.25,9.99,200.0,1.9980000000000002,405
272,Juarez Silver Tequila,135,1348.65,9.99,37,821.25,9.99,200.0,1.9980000000000002,405
25647,De Loach Russian River Chard,67,1345.33,20.13285714285714,42,407.5833333333333,19.99,200.0,3.9979999999999998,202
1893,Port Charlotte Scotch Barley,21,1344.79,64.20052631578947,19,127.75,54.99,200.0,10.998000000000001,68
22665,Trefethen Cab Svgn,25,1344.75,53.8321052631579,19,152.08333333333331,52.99,200.0,10.598,76
8322,Chi Chi's Ruby Red Margarita,152,1344.48,8.873928571428571,112,924.6666666666666,10.99,200.0,2.198,410
21000,Bonpas Ch du Pape Rouge Rsv,32,1343.68,41.99,13,194.66666666666666,42.99,200.0,8.598,95
10750,Gattinara Travaglini,48,1343.52,27.990000000000002,26,292.0,27.99,200.0,5.598,144
3677,Shady Fruit Valencia Orange,114,1341.8600000000001,11.812222222222221,90,693.5,11.99,200.0,2.398,340
20204,Dibon Cava Brut Rsv,107,1339.93,12.468260869565219,69,650.9166666666666,12.99,200.0,2.5980000000000003,317
20800,Talamonti Moda Montepulciano,149,1339.51,8.99,100,906.4166666666666,8.99,200.0,1.798,449
15334,Brotte La Griveliere CDR,134,1338.66,9.99,65,815.1666666666666,9.99,200.0,1.9980000000000002,404
1065,DiSaronno Cavalli Collection,103,1337.97,12.989999999999998,90,626.5833333333333,12.99,200.0,2.5980000000000003,311
24498,Cuvaison Chard,50,1337.5,26.67,25,304.16666666666663,24.99,200.0,4.998,156
45525,Natura Colchagua Carmenere,132,1334.68,10.119032258064516,62,803.0,9.99,200.0,1.9980000000000002,401
5822,Ryans Irish Cream,167,1334.33,7.99,155,1015.9166666666666,7.99,200.0,1.598,504
18879,LaBelle Winery Seyval Blanc,89,1334.1100000000001,14.99,59,541.4166666666666,14.99,200.0,2.998,269
6021,Jackson Morgan Pepmint Mocha,58,1333.4199999999998,22.990000000000002,52,352.8333333333333,27.99,200.0,5.598,159
34763,Mas Donis Montsant Old Vines,111,1330.89,11.99,61,675.25,11.99,200.0,2.398,336
21144,Cherry Tart Pnt Nr,70,1329.3,18.99,47,425.8333333333333,18.99,200.0,3.798,212
8877,Latour Beaujolais Villages,93,1329.07,14.196896551724137,58,565.75,13.99,200.0,2.798,284
15264,Bridlewood Cab Svgn,95,1329.05,13.99,66,577.9166666666666,13.99,200.0,2.798,287
20400,Ilauri Le Pinciaie 10 Red,95,1329.05,13.99,61,577.9166666666666,13.99,200.0,2.798,287
3831,Grey Goose L'Orange Vodka,333,1328.67,3.99,183,2025.75,3.79,200.0,0.758,1034
976,McCormick Gold Label Bourbon,140,1328.6,9.49,33,851.6666666666666,9.49,200.0,1.8980000000000001,424
20160,F Coppola Sophia Chard,84,1328.16,15.823333333333332,48,511.0,15.99,200.0,3.1980000000000004,253
45831,Lake Sonoma Chard RRV,78,1327.2199999999998,17.026363636363634,55,474.5,16.99,200.0,3.3979999999999997,236
38473,Adelsheim Pnt Gris Ore,83,1327.17,15.99,51,504.91666666666663,15.99,200.0,3.1980000000000004,251
